variable,solution
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,18",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,19",0.0
"x_K62330,425,2",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,20",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,21",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,22",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,23",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,24",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,25",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,26",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,27",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,28",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,29",0.0
"x_K62330,425,3",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,30",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,31",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,32",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,33",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,34",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,35",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,36",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,37",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,38",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,39",0.0
"x_K62330,425,4",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,40",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,41",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,42",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,43",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,44",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,45",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,46",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,47",0.0
"x_K62330,425,5",0.0
"x_K62330,425,6",0.0
"x_K62330,425,7",0.0
"x_K62330,425,8",0.0
"x_K62330,425,9",0.0
"x_K62330,426,0",0.0
"x_K62330,426,1",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,10",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,11",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,12",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,13",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,14",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,15",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,16",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,17",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,18",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,19",0.0
"x_K62330,426,2",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,20",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,21",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,22",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,23",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,24",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,25",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,26",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,27",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,28",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,29",0.0
"x_K62330,426,3",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,30",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,31",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,32",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,33",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,34",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,35",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,36",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,37",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,38",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,39",0.0
"x_K62330,426,4",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,40",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,41",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,42",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,43",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
"x_K62330,426,44",0.0
